time	species	protein	transcript	ribo_density
137	__rnase_site_ext	23.0	0.0	0.0
137	p0	1.0	0.0	0.0
137	protein1	854.0	26.0	0.923077
137	protein2	752.0	28.0	1.107143
137	protein3	763.0	28.0	1.142857
137	rnapol	0.0	0.0	0.0
138	__protein1_rbs	23.0	0.0	0.0
138	__protein2_rbs	26.0	0.0	0.0
138	__protein3_rbs	24.0	0.0	0.0
138	__ribosome	14.0	0.0	0.0
138	__rnase_site_ext	23.0	0.0	0.0
138	p0	1.0	0.0	0.0
138	protein1	860.0	27.0	1.0
138	protein2	760.0	28.0	1.0
138	protein3	772.0	28.0	1.107143
138	rnapol	0.0	0.0	0.0
139	__protein1_rbs	21.0	0.0	0.0
139	__protein2_rbs	23.0	0.0	0.0
139	__protein3_rbs	23.0	0.0	0.0
139	__ribosome	11.0	0.0	0.0
139	__rnase_site_ext	21.0	0.0	0.0
139	p0	0.0	0.0	0.0
139	protein1	868.0	27.0	1.0
139	protein2	765.0	27.0	1.185185
139	protein3	781.0	28.0	1.0714290000000002
139	rnapol	0.0	0.0	0.0
140	__protein1_rbs	27.0	0.0	0.0
140	__protein2_rbs	26.0	0.0	0.0
140	__protein3_rbs	24.0	0.0	0.0
140	__ribosome	13.0	0.0	0.0
140	__rnase_site_ext	29.0	0.0	0.0
140	p0	1.0	0.0	0.0
140	protein1	874.0	28.0	0.928571
140	protein2	772.0	27.0	1.037037
140	protein3	785.0	28.0	1.1785709999999998
140	rnapol	0.0	0.0	0.0
141	__protein1_rbs	21.0	0.0	0.0
141	__protein2_rbs	24.0	0.0	0.0
141	__protein3_rbs	26.0	0.0	0.0
141	__ribosome	14.0	0.0	0.0
141	__rnase_site_ext	24.0	0.0	0.0
141	p0	1.0	0.0	0.0
141	protein1	882.0	28.0	1.0
141	protein2	781.0	27.0	0.962963
141	protein3	791.0	29.0	1.103448
141	rnapol	0.0	0.0	0.0
142	__protein1_rbs	21.0	0.0	0.0
142	__protein2_rbs	22.0	0.0	0.0
142	__protein3_rbs	22.0	0.0	0.0
142	__ribosome	14.0	0.0	0.0
142	__rnase_site_ext	22.0	0.0	0.0
142	p0	1.0	0.0	0.0
142	protein1	889.0	26.0	1.076923
142	protein2	788.0	27.0	1.0
142	protein3	800.0	29.0	1.068966
142	rnapol	0.0	0.0	0.0
143	__protein1_rbs	21.0	0.0	0.0
143	__protein2_rbs	23.0	0.0	0.0
143	__protein3_rbs	25.0	0.0	0.0
143	__ribosome	13.0	0.0	0.0
143	__rnase_site_ext	23.0	0.0	0.0
143	p0	1.0	0.0	0.0
143	protein1	898.0	26.0	1.115385
143	protein2	796.0	28.0	1.035714
143	protein3	808.0	28.0	1.035714
143	rnapol	0.0	0.0	0.0
144	__protein1_rbs	23.0	0.0	0.0
144	__protein2_rbs	27.0	0.0	0.0
144	__protein3_rbs	24.0	0.0	0.0
144	__ribosome	15.0	0.0	0.0
144	__rnase_site_ext	24.0	0.0	0.0
144	p0	1.0	0.0	0.0
144	protein1	906.0	26.0	0.961538
144	protein2	801.0	29.0	1.0
144	protein3	814.0	28.0	1.107143
144	rnapol	1.0	0.0	0.0
145	__protein1_rbs	24.0	0.0	0.0
145	__protein2_rbs	27.0	0.0	0.0
145	__protein3_rbs	23.0	0.0	0.0
145	__ribosome	13.0	0.0	0.0
145	__rnase_site_ext	25.0	0.0	0.0
145	p0	1.0	0.0	0.0
145	protein1	913.0	26.0	0.8461540000000001
145	protein2	805.0	29.0	1.034483
145	protein3	820.0	29.0	1.206897
145	rnapol	0.0	0.0	0.0
146	__protein1_rbs	23.0	0.0	0.0
146	__protein2_rbs	24.0	0.0	0.0
146	__protein3_rbs	25.0	0.0	0.0
146	__ribosome	22.0	0.0	0.0
146	__rnase_site_ext	23.0	0.0	0.0
146	p0	1.0	0.0	0.0
146	protein1	924.0	25.0	0.56
146	protein2	813.0	29.0	1.068966
146	protein3	828.0	29.0	1.137931
146	rnapol	0.0	0.0	0.0
147	__protein1_rbs	22.0	0.0	0.0
147	__protein2_rbs	27.0	0.0	0.0
147	__protein3_rbs	22.0	0.0	0.0
147	__ribosome	12.0	0.0	0.0
147	__rnase_site_ext	24.0	0.0	0.0
147	p0	1.0	0.0	0.0
147	protein1	927.0	25.0	0.76
147	protein2	820.0	29.0	1.034483
147	protein3	835.0	30.0	1.3
147	rnapol	0.0	0.0	0.0
148	__protein1_rbs	22.0	0.0	0.0
148	__protein2_rbs	22.0	0.0	0.0
148	__protein3_rbs	24.0	0.0	0.0
148	__ribosome	9.0	0.0	0.0
148	__rnase_site_ext	23.0	0.0	0.0
148	p0	1.0	0.0	0.0
148	protein1	933.0	25.0	0.72
148	protein2	829.0	27.0	1.074074
148	protein3	840.0	29.0	1.517241
148	rnapol	1.0	0.0	0.0
149	__protein1_rbs	25.0	0.0	0.0
149	__protein2_rbs	24.0	0.0	0.0
149	__protein3_rbs	23.0	0.0	0.0
149	__ribosome	11.0	0.0	0.0
149	__rnase_site_ext	26.0	0.0	0.0
149	p0	1.0	0.0	0.0
149	protein1	937.0	26.0	0.653846
149	protein2	835.0	27.0	1.037037
149	protein3	851.0	29.0	1.517241
149	rnapol	0.0	0.0	0.0
150	__protein1_rbs	20.0	0.0	0.0
150	__protein2_rbs	19.0	0.0	0.0
150	__protein3_rbs	25.0	0.0	0.0
150	__ribosome	13.0	0.0	0.0
150	__rnase_site_ext	22.0	0.0	0.0
150	p0	1.0	0.0	0.0
150	protein1	945.0	26.0	0.6153850000000001
150	protein2	844.0	27.0	1.148148
150	protein3	860.0	29.0	1.37931
150	rnapol	0.0	0.0	0.0
151	__protein1_rbs	24.0	0.0	0.0
151	__protein2_rbs	23.0	0.0	0.0
151	__protein3_rbs	26.0	0.0	0.0
151	__ribosome	8.0	0.0	0.0
151	__rnase_site_ext	25.0	0.0	0.0
151	p0	1.0	0.0	0.0
151	protein1	948.0	27.0	0.666667
151	protein2	849.0	26.0	1.269231
151	protein3	864.0	29.0	1.413793
151	rnapol	1.0	0.0	0.0
152	__protein1_rbs	26.0	0.0	0.0
152	__protein2_rbs	19.0	0.0	0.0
152	__protein3_rbs	25.0	0.0	0.0
152	__ribosome	13.0	0.0	0.0
152	__rnase_site_ext	28.0	0.0	0.0
152	p0	1.0	0.0	0.0
152	protein1	953.0	28.0	0.571429
152	protein2	854.0	26.0	1.461538
152	protein3	879.0	29.0	1.137931
152	rnapol	0.0	0.0	0.0
153	__protein1_rbs	26.0	0.0	0.0
153	__protein2_rbs	21.0	0.0	0.0
153	__protein3_rbs	26.0	0.0	0.0
153	__ribosome	13.0	0.0	0.0
153	__rnase_site_ext	26.0	0.0	0.0
153	p0	1.0	0.0	0.0
153	protein1	958.0	28.0	0.571429
153	protein2	861.0	26.0	1.461538
153	protein3	889.0	30.0	1.1
153	rnapol	0.0	0.0	0.0
154	__protein1_rbs	24.0	0.0	0.0
154	__protein2_rbs	24.0	0.0	0.0
154	__protein3_rbs	25.0	0.0	0.0
154	__ribosome	14.0	0.0	0.0
154	__rnase_site_ext	25.0	0.0	0.0
154	p0	1.0	0.0	0.0
154	protein1	965.0	28.0	0.607143
154	protein2	870.0	26.0	1.346154
154	protein3	897.0	30.0	1.133333
154	rnapol	0.0	0.0	0.0
155	__protein1_rbs	26.0	0.0	0.0
155	__protein2_rbs	22.0	0.0	0.0
155	__protein3_rbs	26.0	0.0	0.0
155	__ribosome	15.0	0.0	0.0
155	__rnase_site_ext	27.0	0.0	0.0
155	p0	1.0	0.0	0.0
155	protein1	969.0	28.0	0.642857
155	protein2	880.0	27.0	1.185185
155	protein3	902.0	30.0	1.166667
155	rnapol	0.0	0.0	0.0
156	__protein1_rbs	25.0	0.0	0.0
156	__protein2_rbs	27.0	0.0	0.0
156	__protein3_rbs	25.0	0.0	0.0
156	__ribosome	14.0	0.0	0.0
156	__rnase_site_ext	26.0	0.0	0.0
156	p0	1.0	0.0	0.0
156	protein1	973.0	29.0	0.689655
156	protein2	888.0	28.0	0.964286
156	protein3	906.0	28.0	1.392857
156	rnapol	0.0	0.0	0.0
157	__protein1_rbs	24.0	0.0	0.0
157	__protein2_rbs	25.0	0.0	0.0
157	__protein3_rbs	26.0	0.0	0.0
157	__ribosome	21.0	0.0	0.0
157	__rnase_site_ext	26.0	0.0	0.0
157	p0	1.0	0.0	0.0
157	protein1	978.0	29.0	0.827586
157	protein2	897.0	28.0	0.75
157	protein3	917.0	28.0	1.214286
157	rnapol	0.0	0.0	0.0
158	__protein1_rbs	22.0	0.0	0.0
158	__protein2_rbs	23.0	0.0	0.0
158	__protein3_rbs	22.0	0.0	0.0
158	__ribosome	18.0	0.0	0.0
158	__rnase_site_ext	25.0	0.0	0.0
158	p0	1.0	0.0	0.0
158	protein1	985.0	29.0	0.965517
158	protein2	904.0	28.0	0.785714
158	protein3	928.0	28.0	1.142857
158	rnapol	0.0	0.0	0.0
159	__protein1_rbs	23.0	0.0	0.0
159	__protein2_rbs	25.0	0.0	0.0
159	__protein3_rbs	26.0	0.0	0.0
159	__ribosome	14.0	0.0	0.0
159	__rnase_site_ext	24.0	0.0	0.0
159	p0	1.0	0.0	0.0
159	protein1	991.0	27.0	1.074074
159	protein2	908.0	28.0	0.8214290000000001
159	protein3	935.0	29.0	1.1724139999999998
159	rnapol	0.0	0.0	0.0
160	__protein1_rbs	22.0	0.0	0.0
160	__protein2_rbs	21.0	0.0	0.0
160	__protein3_rbs	22.0	0.0	0.0
160	__ribosome	11.0	0.0	0.0
160	__rnase_site_ext	24.0	0.0	0.0
160	p0	1.0	0.0	0.0
160	protein1	998.0	27.0	1.037037
160	protein2	913.0	29.0	1.034483
160	protein3	945.0	28.0	1.107143
160	rnapol	1.0	0.0	0.0
161	__protein1_rbs	26.0	0.0	0.0
161	__protein2_rbs	28.0	0.0	0.0
161	__protein3_rbs	24.0	0.0	0.0
161	__ribosome	12.0	0.0	0.0
161	__rnase_site_ext	27.0	0.0	0.0
161	p0	1.0	0.0	0.0
161	protein1	1010.0	28.0	0.8214290000000001
161	protein2	916.0	29.0	1.103448
161	protein3	948.0	28.0	1.1785709999999998
161	rnapol	0.0	0.0	0.0
162	__protein1_rbs	25.0	0.0	0.0
162	__protein2_rbs	25.0	0.0	0.0
162	__protein3_rbs	23.0	0.0	0.0
162	__ribosome	15.0	0.0	0.0
162	__rnase_site_ext	25.0	0.0	0.0
162	p0	1.0	0.0	0.0
162	protein1	1016.0	27.0	0.814815
162	protein2	923.0	29.0	1.068966
162	protein3	958.0	28.0	1.142857
162	rnapol	1.0	0.0	0.0
163	__protein1_rbs	27.0	0.0	0.0
163	__protein2_rbs	25.0	0.0	0.0
163	__protein3_rbs	24.0	0.0	0.0
163	__ribosome	19.0	0.0	0.0
163	__rnase_site_ext	27.0	0.0	0.0
163	p0	1.0	0.0	0.0
163	protein1	1023.0	27.0	0.703704
163	protein2	930.0	29.0	1.068966
163	protein3	965.0	28.0	1.107143
163	rnapol	1.0	0.0	0.0
164	__protein1_rbs	24.0	0.0	0.0
164	__protein2_rbs	20.0	0.0	0.0
164	__protein3_rbs	25.0	0.0	0.0
164	__ribosome	18.0	0.0	0.0
164	__rnase_site_ext	26.0	0.0	0.0
164	p0	1.0	0.0	0.0
164	protein1	1031.0	27.0	0.62963
164	protein2	940.0	29.0	1.137931
164	protein3	972.0	29.0	1.103448
164	rnapol	0.0	0.0	0.0
165	__protein1_rbs	22.0	0.0	0.0
165	__protein2_rbs	26.0	0.0	0.0
165	__protein3_rbs	25.0	0.0	0.0
165	__ribosome	17.0	0.0	0.0
165	__rnase_site_ext	24.0	0.0	0.0
165	p0	1.0	0.0	0.0
165	protein1	1038.0	27.0	0.666667
165	protein2	948.0	29.0	0.965517
165	protein3	977.0	29.0	1.275862
165	rnapol	0.0	0.0	0.0
166	__protein1_rbs	24.0	0.0	0.0
166	__protein2_rbs	26.0	0.0	0.0
166	__protein3_rbs	28.0	0.0	0.0
166	__ribosome	12.0	0.0	0.0
166	__rnase_site_ext	26.0	0.0	0.0
166	p0	1.0	0.0	0.0
166	protein1	1042.0	27.0	0.703704
166	protein2	952.0	30.0	1.1
166	protein3	983.0	29.0	1.241379
166	rnapol	0.0	0.0	0.0
167	__protein1_rbs	25.0	0.0	0.0
167	__protein2_rbs	26.0	0.0	0.0
167	__protein3_rbs	27.0	0.0	0.0
167	__ribosome	18.0	0.0	0.0
167	__rnase_site_ext	25.0	0.0	0.0
167	p0	1.0	0.0	0.0
167	protein1	1046.0	27.0	0.851852
167	protein2	963.0	30.0	1.0
167	protein3	993.0	29.0	1.0
167	rnapol	0.0	0.0	0.0
168	__protein1_rbs	22.0	0.0	0.0
168	__protein2_rbs	24.0	0.0	0.0
168	__protein3_rbs	26.0	0.0	0.0
168	__ribosome	9.0	0.0	0.0
168	__rnase_site_ext	24.0	0.0	0.0
168	p0	1.0	0.0	0.0
168	protein1	1054.0	28.0	0.964286
168	protein2	968.0	29.0	1.1724139999999998
168	protein3	1000.0	30.0	1.0
168	rnapol	0.0	0.0	0.0
169	__protein1_rbs	24.0	0.0	0.0
169	__protein2_rbs	21.0	0.0	0.0
169	__protein3_rbs	27.0	0.0	0.0
169	__ribosome	8.0	0.0	0.0
169	__rnase_site_ext	24.0	0.0	0.0
169	p0	1.0	0.0	0.0
169	protein1	1059.0	28.0	0.928571
169	protein2	974.0	28.0	1.285714
169	protein3	1009.0	30.0	1.0
169	rnapol	0.0	0.0	0.0
170	__protein1_rbs	24.0	0.0	0.0
170	__protein2_rbs	22.0	0.0	0.0
170	__protein3_rbs	28.0	0.0	0.0
170	__ribosome	15.0	0.0	0.0
170	__rnase_site_ext	25.0	0.0	0.0
170	p0	1.0	0.0	0.0
170	protein1	1068.0	27.0	0.777778
170	protein2	982.0	27.0	1.37037
170	protein3	1018.0	31.0	0.8709680000000001
170	rnapol	0.0	0.0	0.0
171	__protein1_rbs	19.0	0.0	0.0
171	__protein2_rbs	23.0	0.0	0.0
171	__protein3_rbs	30.0	0.0	0.0
171	__ribosome	12.0	0.0	0.0
171	__rnase_site_ext	23.0	0.0	0.0
171	p0	1.0	0.0	0.0
171	protein1	1075.0	27.0	0.814815
171	protein2	992.0	28.0	1.25
171	protein3	1020.0	32.0	0.96875
171	rnapol	0.0	0.0	0.0
172	__protein1_rbs	22.0	0.0	0.0
172	__protein2_rbs	25.0	0.0	0.0
172	__protein3_rbs	28.0	0.0	0.0
172	__ribosome	9.0	0.0	0.0
172	__rnase_site_ext	25.0	0.0	0.0
172	p0	1.0	0.0	0.0
172	protein1	1082.0	28.0	0.857143
172	protein2	1000.0	28.0	1.107143
172	protein3	1026.0	32.0	1.125
172	rnapol	0.0	0.0	0.0
173	__protein1_rbs	25.0	0.0	0.0
173	__protein2_rbs	27.0	0.0	0.0
173	__protein3_rbs	26.0	0.0	0.0
173	__ribosome	15.0	0.0	0.0
173	__rnase_site_ext	25.0	0.0	0.0
173	p0	1.0	0.0	0.0
173	protein1	1086.0	28.0	0.928571
173	protein2	1006.0	28.0	1.0
173	protein3	1038.0	31.0	1.0
173	rnapol	1.0	0.0	0.0
174	__protein1_rbs	24.0	0.0	0.0
174	__protein2_rbs	25.0	0.0	0.0
174	__protein3_rbs	23.0	0.0	0.0
174	__ribosome	16.0	0.0	0.0
174	__rnase_site_ext	26.0	0.0	0.0
174	p0	0.0	0.0	0.0
174	protein1	1094.0	28.0	0.857143
174	protein2	1020.0	28.0	0.8214290000000001
174	protein3	1043.0	30.0	1.233333
174	rnapol	0.0	0.0	0.0
175	__protein1_rbs	26.0	0.0	0.0
175	__protein2_rbs	25.0	0.0	0.0
175	__protein3_rbs	28.0	0.0	0.0
175	__ribosome	14.0	0.0	0.0
175	__rnase_site_ext	27.0	0.0	0.0
175	p0	1.0	0.0	0.0
175	protein1	1101.0	30.0	0.8
175	protein2	1025.0	28.0	0.892857
175	protein3	1049.0	31.0	1.193548
175	rnapol	0.0	0.0	0.0
176	__protein1_rbs	28.0	0.0	0.0
176	__protein2_rbs	25.0	0.0	0.0
176	__protein3_rbs	23.0	0.0	0.0
176	__ribosome	18.0	0.0	0.0
176	__rnase_site_ext	28.0	0.0	0.0
176	p0	1.0	0.0	0.0
176	protein1	1110.0	30.0	0.633333
176	protein2	1031.0	28.0	0.928571
176	protein3	1058.0	30.0	1.233333
176	rnapol	0.0	0.0	0.0
177	__protein1_rbs	24.0	0.0	0.0
177	__protein2_rbs	25.0	0.0	0.0
177	__protein3_rbs	28.0	0.0	0.0
177	__ribosome	11.0	0.0	0.0
177	__rnase_site_ext	24.0	0.0	0.0
177	p0	1.0	0.0	0.0
177	protein1	1115.0	29.0	0.896552
177	protein2	1034.0	28.0	1.035714
177	protein3	1068.0	29.0	1.1724139999999998
177	rnapol	0.0	0.0	0.0
178	__protein1_rbs	24.0	0.0	0.0
178	__protein2_rbs	28.0	0.0	0.0
178	__protein3_rbs	25.0	0.0	0.0
178	__ribosome	13.0	0.0	0.0
178	__rnase_site_ext	26.0	0.0	0.0
178	p0	0.0	0.0	0.0
178	protein1	1124.0	29.0	0.896552
178	protein2	1040.0	30.0	0.933333
178	protein3	1075.0	29.0	1.137931
178	rnapol	0.0	0.0	0.0
179	__protein1_rbs	28.0	0.0	0.0
179	__protein2_rbs	27.0	0.0	0.0
179	__protein3_rbs	22.0	0.0	0.0
179	__ribosome	13.0	0.0	0.0
179	__rnase_site_ext	30.0	0.0	0.0
179	p0	1.0	0.0	0.0
179	protein1	1126.0	30.0	0.933333
179	protein2	1047.0	30.0	0.8
179	protein3	1083.0	29.0	1.206897
179	rnapol	0.0	0.0	0.0
180	__protein1_rbs	25.0	0.0	0.0
180	__protein2_rbs	27.0	0.0	0.0
180	__protein3_rbs	25.0	0.0	0.0
180	__ribosome	15.0	0.0	0.0
180	__rnase_site_ext	26.0	0.0	0.0
180	p0	1.0	0.0	0.0
180	protein1	1136.0	30.0	1.0
180	protein2	1055.0	30.0	0.7
180	protein3	1090.0	29.0	1.1724139999999998
180	rnapol	0.0	0.0	0.0
181	__protein1_rbs	27.0	0.0	0.0
181	__protein2_rbs	26.0	0.0	0.0
181	__protein3_rbs	26.0	0.0	0.0
181	__ribosome	28.0	0.0	0.0
181	__rnase_site_ext	29.0	0.0	0.0
181	p0	1.0	0.0	0.0
181	protein1	1147.0	30.0	0.833333
181	protein2	1063.0	30.0	0.633333
181	protein3	1101.0	29.0	0.965517
181	rnapol	0.0	0.0	0.0
182	__protein1_rbs	26.0	0.0	0.0
182	__protein2_rbs	28.0	0.0	0.0
182	__protein3_rbs	23.0	0.0	0.0
182	__ribosome	10.0	0.0	0.0
182	__rnase_site_ext	27.0	0.0	0.0
182	p0	1.0	0.0	0.0
182	protein1	1153.0	29.0	0.965517
182	protein2	1066.0	31.0	0.709677
182	protein3	1104.0	31.0	1.290323
182	rnapol	0.0	0.0	0.0
183	__protein1_rbs	29.0	0.0	0.0
183	__protein2_rbs	28.0	0.0	0.0
183	__protein3_rbs	28.0	0.0	0.0
183	__ribosome	9.0	0.0	0.0
183	__rnase_site_ext	29.0	0.0	0.0
183	p0	1.0	0.0	0.0
183	protein1	1159.0	30.0	1.0
183	protein2	1068.0	30.0	0.833333
183	protein3	1113.0	31.0	1.16129
183	rnapol	0.0	0.0	0.0
184	__protein1_rbs	21.0	0.0	0.0
184	__protein2_rbs	26.0	0.0	0.0
184	__protein3_rbs	25.0	0.0	0.0
184	__ribosome	11.0	0.0	0.0
184	__rnase_site_ext	22.0	0.0	0.0
184	p0	1.0	0.0	0.0
184	protein1	1171.0	30.0	1.033333
184	protein2	1075.0	30.0	0.733333
184	protein3	1121.0	30.0	1.2
184	rnapol	0.0	0.0	0.0
185	__protein1_rbs	25.0	0.0	0.0
185	__protein2_rbs	28.0	0.0	0.0
185	__protein3_rbs	24.0	0.0	0.0
185	__ribosome	12.0	0.0	0.0
185	__rnase_site_ext	27.0	0.0	0.0
185	p0	0.0	0.0	0.0
185	protein1	1181.0	30.0	0.966667
185	protein2	1081.0	30.0	0.666667
185	protein3	1126.0	30.0	1.3
185	rnapol	0.0	0.0	0.0
186	__protein1_rbs	28.0	0.0	0.0
186	__protein2_rbs	27.0	0.0	0.0
186	__protein3_rbs	29.0	0.0	0.0
186	__ribosome	22.0	0.0	0.0
186	__rnase_site_ext	28.0	0.0	0.0
186	p0	1.0	0.0	0.0
186	protein1	1189.0	31.0	0.8387100000000001
186	protein2	1088.0	30.0	0.633333
186	protein3	1138.0	31.0	1.064516
186	rnapol	0.0	0.0	0.0
187	__protein1_rbs	30.0	0.0	0.0
187	__protein2_rbs	30.0	0.0	0.0
187	__protein3_rbs	23.0	0.0	0.0
187	__ribosome	18.0	0.0	0.0
187	__rnase_site_ext	31.0	0.0	0.0
187	p0	1.0	0.0	0.0
187	protein1	1198.0	31.0	0.7741939999999999
187	protein2	1093.0	31.0	0.645161
187	protein3	1147.0	31.0	1.225806
187	rnapol	0.0	0.0	0.0
188	__protein1_rbs	27.0	0.0	0.0
188	__protein2_rbs	27.0	0.0	0.0
188	__protein3_rbs	28.0	0.0	0.0
188	__ribosome	15.0	0.0	0.0
188	__rnase_site_ext	28.0	0.0	0.0
188	p0	1.0	0.0	0.0
188	protein1	1207.0	30.0	0.7
188	protein2	1095.0	30.0	0.866667
188	protein3	1153.0	31.0	1.225806
188	rnapol	0.0	0.0	0.0
189	__protein1_rbs	26.0	0.0	0.0
189	__protein2_rbs	28.0	0.0	0.0
189	__protein3_rbs	27.0	0.0	0.0
189	__ribosome	14.0	0.0	0.0
189	__rnase_site_ext	28.0	0.0	0.0
189	p0	1.0	0.0	0.0
189	protein1	1212.0	30.0	0.8
189	protein2	1101.0	31.0	0.8064520000000001
189	protein3	1161.0	31.0	1.193548
189	rnapol	1.0	0.0	0.0
190	__protein1_rbs	23.0	0.0	0.0
190	__protein2_rbs	25.0	0.0	0.0
190	__protein3_rbs	29.0	0.0	0.0
190	__ribosome	14.0	0.0	0.0
190	__rnase_site_ext	25.0	0.0	0.0
190	p0	1.0	0.0	0.0
190	protein1	1222.0	31.0	0.741935
190	protein2	1106.0	32.0	0.9375
190	protein3	1169.0	31.0	1.064516
190	rnapol	0.0	0.0	0.0
191	__protein1_rbs	24.0	0.0	0.0
191	__protein2_rbs	29.0	0.0	0.0
191	__protein3_rbs	27.0	0.0	0.0
191	__ribosome	11.0	0.0	0.0
191	__rnase_site_ext	26.0	0.0	0.0
191	p0	1.0	0.0	0.0
191	protein1	1226.0	29.0	0.965517
191	protein2	1113.0	32.0	0.875
191	protein3	1178.0	31.0	1.064516
191	rnapol	0.0	0.0	0.0
192	__protein1_rbs	26.0	0.0	0.0
192	__protein2_rbs	28.0	0.0	0.0
192	__protein3_rbs	26.0	0.0	0.0
192	__ribosome	15.0	0.0	0.0
192	__rnase_site_ext	28.0	0.0	0.0
192	p0	1.0	0.0	0.0
192	protein1	1232.0	29.0	1.0
192	protein2	1118.0	31.0	0.8709680000000001
192	protein3	1188.0	31.0	0.935484
192	rnapol	0.0	0.0	0.0
193	__protein1_rbs	26.0	0.0	0.0
193	__protein2_rbs	27.0	0.0	0.0
193	__protein3_rbs	29.0	0.0	0.0
193	__ribosome	15.0	0.0	0.0
193	__rnase_site_ext	27.0	0.0	0.0
193	p0	1.0	0.0	0.0
193	protein1	1241.0	29.0	0.965517
193	protein2	1125.0	32.0	0.84375
193	protein3	1195.0	32.0	0.9375
193	rnapol	0.0	0.0	0.0
194	__protein1_rbs	24.0	0.0	0.0
194	__protein2_rbs	30.0	0.0	0.0
194	__protein3_rbs	31.0	0.0	0.0
194	__ribosome	16.0	0.0	0.0
194	__rnase_site_ext	25.0	0.0	0.0
194	p0	1.0	0.0	0.0
194	protein1	1250.0	28.0	0.928571
194	protein2	1132.0	32.0	0.84375
194	protein3	1200.0	33.0	0.939394
194	rnapol	1.0	0.0	0.0
195	__protein1_rbs	22.0	0.0	0.0
195	__protein2_rbs	27.0	0.0	0.0
195	__protein3_rbs	28.0	0.0	0.0
195	__ribosome	12.0	0.0	0.0
195	__rnase_site_ext	22.0	0.0	0.0
195	p0	1.0	0.0	0.0
195	protein1	1259.0	28.0	0.964286
195	protein2	1139.0	31.0	0.903226
195	protein3	1207.0	33.0	1.0
195	rnapol	1.0	0.0	0.0
196	__protein1_rbs	25.0	0.0	0.0
196	__protein2_rbs	25.0	0.0	0.0
196	__protein3_rbs	29.0	0.0	0.0
196	__ribosome	12.0	0.0	0.0
196	__rnase_site_ext	27.0	0.0	0.0
196	p0	0.0	0.0	0.0
196	protein1	1265.0	28.0	0.928571
196	protein2	1143.0	30.0	1.1
196	protein3	1214.0	32.0	0.90625
196	rnapol	0.0	0.0	0.0
197	__protein1_rbs	26.0	0.0	0.0
197	__protein2_rbs	27.0	0.0	0.0
197	__protein3_rbs	28.0	0.0	0.0
197	__ribosome	13.0	0.0	0.0
197	__rnase_site_ext	27.0	0.0	0.0
197	p0	0.0	0.0	0.0
197	protein1	1276.0	30.0	0.733333
197	protein2	1150.0	30.0	1.133333
197	protein3	1223.0	33.0	0.939394
197	rnapol	0.0	0.0	0.0
198	__protein1_rbs	27.0	0.0	0.0
198	__protein2_rbs	27.0	0.0	0.0
198	__protein3_rbs	30.0	0.0	0.0
198	__ribosome	11.0	0.0	0.0
198	__rnase_site_ext	28.0	0.0	0.0
198	p0	1.0	0.0	0.0
198	protein1	1283.0	31.0	0.7741939999999999
198	protein2	1157.0	29.0	1.068966
198	protein3	1228.0	33.0	1.030303
198	rnapol	0.0	0.0	0.0
199	__protein1_rbs	29.0	0.0	0.0
199	__protein2_rbs	26.0	0.0	0.0
199	__protein3_rbs	31.0	0.0	0.0
199	__ribosome	17.0	0.0	0.0
199	__rnase_site_ext	30.0	0.0	0.0
199	p0	1.0	0.0	0.0
199	protein1	1290.0	31.0	0.8387100000000001
199	protein2	1164.0	29.0	0.931034
199	protein3	1237.0	33.0	0.909091
199	rnapol	0.0	0.0	0.0
200	__protein1_rbs	27.0	0.0	0.0
200	__protein2_rbs	24.0	0.0	0.0
200	__protein3_rbs	28.0	0.0	0.0
200	__ribosome	14.0	0.0	0.0
200	__rnase_site_ext	30.0	0.0	0.0
200	p0	1.0	0.0	0.0
200	protein1	1296.0	32.0	0.96875
200	protein2	1176.0	30.0	0.8
200	protein3	1242.0	33.0	0.939394
200	rnapol	0.0	0.0	0.0
201	__protein1_rbs	29.0	0.0	0.0
201	__protein2_rbs	27.0	0.0	0.0
201	__protein3_rbs	27.0	0.0	0.0
201	__ribosome	14.0	0.0	0.0
201	__rnase_site_ext	29.0	0.0	0.0
201	p0	1.0	0.0	0.0
201	protein1	1306.0	32.0	0.90625
201	protein2	1182.0	31.0	0.8387100000000001
201	protein3	1250.0	32.0	0.96875
201	rnapol	0.0	0.0	0.0
202	__protein1_rbs	25.0	0.0	0.0
202	__protein2_rbs	25.0	0.0	0.0
202	__protein3_rbs	29.0	0.0	0.0
202	__ribosome	11.0	0.0	0.0
202	__rnase_site_ext	28.0	0.0	0.0
202	p0	1.0	0.0	0.0
202	protein1	1314.0	32.0	0.9375
202	protein2	1187.0	31.0	1.0
202	protein3	1259.0	32.0	0.875
202	rnapol	0.0	0.0	0.0
203	__protein1_rbs	28.0	0.0	0.0
203	__protein2_rbs	27.0	0.0	0.0
203	__protein3_rbs	28.0	0.0	0.0
203	__ribosome	8.0	0.0	0.0
203	__rnase_site_ext	29.0	0.0	0.0
203	p0	1.0	0.0	0.0
203	protein1	1324.0	32.0	0.90625
203	protein2	1190.0	31.0	1.129032
203	protein3	1265.0	31.0	0.903226
203	rnapol	0.0	0.0	0.0
204	__protein1_rbs	27.0	0.0	0.0
204	__protein2_rbs	30.0	0.0	0.0
204	__protein3_rbs	29.0	0.0	0.0
204	__ribosome	15.0	0.0	0.0
204	__rnase_site_ext	27.0	0.0	0.0
